rank,edcs_id
265,EDCS-15600144
266,EDCS-15300414
267,EDCS-12001708
268,EDCS-12001531
269,EDCS-12200902
270,EDCS-51200036
271,EDCS-70800345
272,EDCS-15600212
273,EDCS-18900706
274,EDCS-18300588
275,EDCS-00600946
276,EDCS-17201210
277,EDCS-19300653
278,EDCS-15500377
279,EDCS-19300894
280,EDCS-08900095
281,EDCS-19300873
282,EDCS-12001587
283,EDCS-13200916
284,EDCS-16100162
285,EDCS-18700131
286,EDCS-16100114
287,EDCS-17200546
288,EDCS-08300025
289,EDCS-18200491
290,EDCS-19301026
291,EDCS-18800304
292,EDCS-16100522
293,EDCS-19100576
294,EDCS-14800665
295,EDCS-18700423
296,EDCS-09600490
297,EDCS-19600151
298,EDCS-64400202
299,EDCS-59400097
300,EDCS-19200091
301,EDCS-30400263
302,EDCS-19600509
303,EDCS-19300958
304,EDCS-18800278
305,EDCS-19200042
306,EDCS-52800423
307,EDCS-16200439
308,EDCS-16000219
309,EDCS-18300921
310,EDCS-08600062
311,EDCS-10200271
312,EDCS-52800450
313,EDCS-19300645
314,EDCS-18700374
315,EDCS-19300126
316,EDCS-15100454
317,EDCS-14800754
318,EDCS-18700638
319,EDCS-07400037
320,EDCS-16100471
321,EDCS-16200508
322,EDCS-18500250
323,EDCS-19300906
324,EDCS-09300791
325,EDCS-52602588
326,EDCS-19000251
327,EDCS-08300026
328,EDCS-15500202
329,EDCS-18900658
330,EDCS-09001098
331,EDCS-12101755
332,EDCS-19301008
333,EDCS-12001180
334,EDCS-12001576
335,EDCS-12101601
336,EDCS-15500405
337,EDCS-00600011
338,EDCS-19000696
339,EDCS-09600602
340,EDCS-19300284
341,EDCS-15600622
342,EDCS-09400072
343,EDCS-12001134
344,EDCS-09401316
345,EDCS-14800608
346,EDCS-18800067
347,EDCS-10201021
348,EDCS-18600554
349,EDCS-17201559
350,EDCS-12001491
351,EDCS-19000507
352,EDCS-15100499
353,EDCS-10201099
354,EDCS-51200170
355,EDCS-23400973
356,EDCS-18300592
357,EDCS-19700228
358,EDCS-12001370
359,EDCS-18700158
360,EDCS-09700510
361,EDCS-18200448
362,EDCS-18700339
363,EDCS-19300913
364,EDCS-19000670
365,EDCS-09600243
366,EDCS-10200505
367,EDCS-19200156
368,EDCS-16000269
369,EDCS-18200017
370,EDCS-17200629
371,EDCS-19300553
372,EDCS-12200817
373,EDCS-30400328
374,EDCS-18700329
375,EDCS-10201101
376,EDCS-19000152
377,EDCS-19300101
378,EDCS-14800330
379,EDCS-16100028
380,EDCS-18700125
381,EDCS-18700053
382,EDCS-18300962
383,EDCS-14800606
384,EDCS-19000028
385,EDCS-52800210
386,EDCS-19900243
387,EDCS-19300740
388,EDCS-10200435
389,EDCS-52700631
390,EDCS-10200315
391,EDCS-02700860
392,EDCS-19300890
393,EDCS-12101110
394,EDCS-00600057
395,EDCS-13000164
396,EDCS-19101193
397,EDCS-15100603
398,EDCS-76600205
399,EDCS-07400065
400,EDCS-19300925
401,EDCS-18900129
402,EDCS-52700713
403,EDCS-18900319
404,EDCS-18700155
405,EDCS-16200216
406,EDCS-80700071
407,EDCS-19300482
408,EDCS-15600115
409,EDCS-18600234
410,EDCS-18600314
411,EDCS-09600762
412,EDCS-17200636
413,EDCS-18300499
414,EDCS-18800074
415,EDCS-18100666
416,EDCS-19400505
417,EDCS-83500219
418,EDCS-19100034
419,EDCS-18600198
420,EDCS-08900770
421,EDCS-12001661
422,EDCS-10201065
423,EDCS-15600114
424,EDCS-08600042
425,EDCS-10200916
426,EDCS-18900737
427,EDCS-10200884
428,EDCS-12200900
429,EDCS-19200273
430,EDCS-36800044
431,EDCS-19300306
432,EDCS-15600614
433,EDCS-18200455
434,EDCS-07400103
435,EDCS-15600373
436,EDCS-17200597
437,EDCS-09300770
438,EDCS-35200251
439,EDCS-02700589
440,EDCS-00600072
441,EDCS-18900215
442,EDCS-76600201
443,EDCS-52602640
444,EDCS-52800371
445,EDCS-15600488
446,EDCS-52700558
447,EDCS-19000313
448,EDCS-12001079
449,EDCS-15100567
450,EDCS-10201182
451,EDCS-18700608
452,EDCS-10200230
453,EDCS-18700369
454,EDCS-17200916
455,EDCS-10201051
456,EDCS-16100500
457,EDCS-18600015
458,EDCS-19101312
459,EDCS-10200843
460,EDCS-18700308
461,EDCS-19100424
462,EDCS-07000087
463,EDCS-18900679
464,EDCS-19700224
465,EDCS-19100664
466,EDCS-17200964
467,EDCS-27900416
468,EDCS-14800243
469,EDCS-12800233
470,EDCS-18800021
471,EDCS-18700388
472,EDCS-13000371
473,EDCS-20500019
474,EDCS-18500257
475,EDCS-12101144
476,EDCS-14800402
477,EDCS-19000145
478,EDCS-12101438
479,EDCS-19300936
480,EDCS-19300336
481,EDCS-16100482
482,EDCS-18700365
483,EDCS-08900089
484,EDCS-12200708
485,EDCS-15400463
486,EDCS-19301134
487,EDCS-18700536
488,EDCS-15700180
489,EDCS-13000203
490,EDCS-12101068
491,EDCS-19300716
492,EDCS-10200971
493,EDCS-09600440
494,EDCS-18600301
495,EDCS-19300520
496,EDCS-17201188
497,EDCS-18600121
498,EDCS-15500183
499,EDCS-19301216
500,EDCS-14800325
501,EDCS-19200186
502,EDCS-19000029
503,EDCS-18900638
504,EDCS-17200519
505,EDCS-12101748
506,EDCS-71000003
507,EDCS-15200271
508,EDCS-71400515
509,EDCS-15400299
510,EDCS-10200422
511,EDCS-19000303
512,EDCS-17201065
513,EDCS-19100029
514,EDCS-00600362
515,EDCS-15500355
516,EDCS-07400036
517,EDCS-12001056
518,EDCS-19600314
519,EDCS-18800446
520,EDCS-12101390
521,EDCS-12101780
522,EDCS-17201218
523,EDCS-15500277
524,EDCS-19300047
525,EDCS-12101556
526,EDCS-16000177
527,EDCS-19200101
528,EDCS-09600497
529,EDCS-19301246
530,EDCS-64400173
531,EDCS-76500120
532,EDCS-18300599
533,EDCS-08900789
534,EDCS-18700323
535,EDCS-19000212
536,EDCS-15100647
537,EDCS-18900568
538,EDCS-80200092
539,EDCS-09600826
540,EDCS-19100005
541,EDCS-18900186
542,EDCS-19100611
543,EDCS-18700038
544,EDCS-00600363
545,EDCS-12000957
546,EDCS-08900764
547,EDCS-70800118
548,EDCS-12001110
549,EDCS-09701360
550,EDCS-02700429
551,EDCS-00600329
552,EDCS-52800305
553,EDCS-18600069
554,EDCS-10201172
555,EDCS-17900125
556,EDCS-15600603
557,EDCS-19300885
558,EDCS-18600062
559,EDCS-19600246
560,EDCS-14800228
561,EDCS-16100068
562,EDCS-10200940
563,EDCS-19000066
564,EDCS-07400070
565,EDCS-12101245
566,EDCS-18700342
567,EDCS-19300884
568,EDCS-00600726
569,EDCS-15600574
570,EDCS-18301053
571,EDCS-10200930
572,EDCS-70900095
573,EDCS-09300792
574,EDCS-12101324
575,EDCS-52800355
576,EDCS-84000244
577,EDCS-34201062
578,EDCS-18700396
579,EDCS-18600815
580,EDCS-19300663
581,EDCS-19300561
582,EDCS-12101834
583,EDCS-19500154
584,EDCS-12101314
585,EDCS-10200565
586,EDCS-19200224
587,EDCS-15600672
588,EDCS-15500319
589,EDCS-00600026
590,EDCS-12200690
591,EDCS-12001502
592,EDCS-10701672
593,EDCS-52602578
594,EDCS-18600367
595,EDCS-16100126
596,EDCS-18700349
597,EDCS-18301077
598,EDCS-19300926
599,EDCS-19300986
600,EDCS-18100918
601,EDCS-12101252
602,EDCS-19000443
603,EDCS-00600160
604,EDCS-52700587
605,EDCS-18600368
606,EDCS-12101616
607,EDCS-15400492
608,EDCS-02700218
609,EDCS-18900702
610,EDCS-15500443
611,EDCS-52300888
612,EDCS-71400466
613,EDCS-18800476
614,EDCS-19300656
615,EDCS-12001681
616,EDCS-10200627
617,EDCS-19900211
618,EDCS-52602579
619,EDCS-19300456
620,EDCS-18600518
621,EDCS-19300135
622,EDCS-09400079
623,EDCS-18200436
624,EDCS-18300956
625,EDCS-00600707
626,EDCS-12200734
627,EDCS-18500093
628,EDCS-19200093
629,EDCS-15400208
630,EDCS-18900094
631,EDCS-18700160
632,EDCS-14800436
633,EDCS-12101280
634,EDCS-02700715
635,EDCS-12200735
636,EDCS-19000113
637,EDCS-19100629
638,EDCS-19301163
639,EDCS-08900016
640,EDCS-12800232
641,EDCS-00600961
642,EDCS-16200240
643,EDCS-02600085
644,EDCS-12101058
645,EDCS-13000333
646,EDCS-19000293
647,EDCS-12001375
648,EDCS-19400503
649,EDCS-19300529
650,EDCS-18800235
651,EDCS-52602601
652,EDCS-19100661
653,EDCS-64900021
654,EDCS-19300869
655,EDCS-09600760
656,EDCS-18600017
657,EDCS-19000223
658,EDCS-18700032
659,EDCS-00601001
660,EDCS-09001110
661,EDCS-14800896
662,EDCS-71400504
663,EDCS-08900115
664,EDCS-19000666
665,EDCS-12101632
666,EDCS-18700409
667,EDCS-15600155
668,EDCS-09600685
669,EDCS-08300039
670,EDCS-08900119
671,EDCS-10200501
672,EDCS-17800495
673,EDCS-18300563
674,EDCS-18800383
675,EDCS-19300469
676,EDCS-15500054
677,EDCS-19400407
678,EDCS-18900349
679,EDCS-18600346
680,EDCS-71400522
681,EDCS-13000252
682,EDCS-09400061
683,EDCS-18301001
684,EDCS-30400334
685,EDCS-23702315
686,EDCS-18300603
687,EDCS-18900735
688,EDCS-12001159
689,EDCS-52700742
690,EDCS-16000141
691,EDCS-15500272
692,EDCS-17200806
693,EDCS-17200841
694,EDCS-18100659
695,EDCS-12101729
696,EDCS-52800330
697,EDCS-12200714
698,EDCS-19300934
699,EDCS-18700288
700,EDCS-00600560
701,EDCS-16100494
702,EDCS-17200754
703,EDCS-18800334
704,EDCS-19000349
705,EDCS-12001265
706,EDCS-19300705
707,EDCS-12001641
708,EDCS-02700594
709,EDCS-82300118
710,EDCS-14800220
711,EDCS-18600359
712,EDCS-19100656
713,EDCS-19000805
714,EDCS-02700862
715,EDCS-18700555
716,EDCS-19300172
717,EDCS-70800338
718,EDCS-19300265
719,EDCS-18600049
720,EDCS-19300953
721,EDCS-12101038
722,EDCS-28000915
723,EDCS-13000223
724,EDCS-17200799
725,EDCS-52700625
726,EDCS-12100985
727,EDCS-19000148
728,EDCS-18900670
729,EDCS-16000226
730,EDCS-08600066
731,EDCS-71400531
732,EDCS-17200652
733,EDCS-52602607
734,EDCS-17201140
735,EDCS-18800326
736,EDCS-08900766
737,EDCS-17200960
738,EDCS-09300740
739,EDCS-17200620
740,EDCS-09600756
741,EDCS-18800243
742,EDCS-00600706
743,EDCS-71200398
744,EDCS-15400442
745,EDCS-09600529
746,EDCS-18800244
747,EDCS-18900719
748,EDCS-15100558
749,EDCS-09600708
750,EDCS-18700627
751,EDCS-12101049
752,EDCS-14800438
753,EDCS-17201069
754,EDCS-12101045
755,EDCS-02700487
756,EDCS-15200202
757,EDCS-09600607
758,EDCS-70800356
759,EDCS-18800429
760,EDCS-19000158
761,EDCS-19700202
762,EDCS-18900488
763,EDCS-19101212
764,EDCS-18301014
765,EDCS-19100536
766,EDCS-13000233
767,EDCS-13000177
768,EDCS-17200932
769,EDCS-19101044
770,EDCS-19000395
771,EDCS-71000022
772,EDCS-18700412
773,EDCS-18200451
774,EDCS-18900990
775,EDCS-09600675
776,EDCS-19700258
777,EDCS-54100663
778,EDCS-18800038
779,EDCS-18600297
780,EDCS-19300429
781,EDCS-15600135
782,EDCS-19300334
783,EDCS-52800182
784,EDCS-19000197
785,EDCS-19301173
786,EDCS-12001598
787,EDCS-17200619
788,EDCS-09600767
789,EDCS-76600134
790,EDCS-18300614
791,EDCS-19000210
792,EDCS-19300383
793,EDCS-19300632
794,EDCS-18300508
795,EDCS-18800112
796,EDCS-19300900
797,EDCS-52800171
798,EDCS-18600128
799,EDCS-52800178
800,EDCS-02700749
801,EDCS-19400475
802,EDCS-18900723
803,EDCS-02700539
804,EDCS-02700861
805,EDCS-18900543
806,EDCS-18900001
807,EDCS-17200627
808,EDCS-09600757
809,EDCS-19400450
810,EDCS-00600552
811,EDCS-18900264
812,EDCS-09300731
813,EDCS-19200043
814,EDCS-19000084
815,EDCS-19000455
816,EDCS-17301020
817,EDCS-09600641
818,EDCS-18300398
819,EDCS-00600672
820,EDCS-18300410
821,EDCS-19300463
822,EDCS-18600340
823,EDCS-10201164
824,EDCS-18200530
825,EDCS-18700640
826,EDCS-10201030
827,EDCS-18600351
828,EDCS-19300355
829,EDCS-19300942
830,EDCS-17201573
831,EDCS-19300541
832,EDCS-00600557
833,EDCS-09300777
834,EDCS-18600357
835,EDCS-19300379
836,EDCS-12101107
837,EDCS-19300581
838,EDCS-18900159
839,EDCS-34201053
840,EDCS-18700316
841,EDCS-19000776
842,EDCS-18800373
843,EDCS-17201088
844,EDCS-32701104
845,EDCS-15000127
846,EDCS-09600689
847,EDCS-71400516
848,EDCS-19101014
849,EDCS-54100666
850,EDCS-17201598
851,EDCS-18900381
852,EDCS-30400277
853,EDCS-52602614
854,EDCS-18301013
855,EDCS-18900457
856,EDCS-18800016
857,EDCS-18800224
858,EDCS-18600133
859,EDCS-02700189
860,EDCS-13900049
861,EDCS-30600150
862,EDCS-18301017
863,EDCS-12001648
864,EDCS-16100171
865,EDCS-09300115
866,EDCS-10200237
867,EDCS-18300466
868,EDCS-12000927
869,EDCS-18600529
870,EDCS-16000151
871,EDCS-12101454
872,EDCS-19101267
873,EDCS-13000256
874,EDCS-15600250
875,EDCS-19300409
876,EDCS-12101203
877,EDCS-12200753
878,EDCS-00600535
879,EDCS-19300272
880,EDCS-12200747
881,EDCS-00600170
882,EDCS-18600336
883,EDCS-18900665
884,EDCS-19600113
885,EDCS-18300520
886,EDCS-18301070
887,EDCS-19100175
888,EDCS-00600140
889,EDCS-12101021
890,EDCS-18200446
891,EDCS-18800092
892,EDCS-19700270
893,EDCS-17200411
894,EDCS-13300011
895,EDCS-15400218
896,EDCS-09400058
897,EDCS-02700417
898,EDCS-19300909
899,EDCS-12200768
900,EDCS-19000452
901,EDCS-18700178
902,EDCS-18901018
903,EDCS-08300033
904,EDCS-18600126
905,EDCS-09700514
906,EDCS-52800490
907,EDCS-19100447
908,EDCS-09700506
909,EDCS-15600139
910,EDCS-15100680
911,EDCS-17200654
912,EDCS-19000804
913,EDCS-19200184
914,EDCS-14800334
915,EDCS-30400297
916,EDCS-18700009
917,EDCS-18800277
918,EDCS-18900096
919,EDCS-15100460
920,EDCS-14800843
921,EDCS-10200233
922,EDCS-14800954
923,EDCS-19000454
924,EDCS-17201275
925,EDCS-09600349
926,EDCS-19300725
927,EDCS-19000711
928,EDCS-18300803
929,EDCS-70800358
930,EDCS-12101813
931,EDCS-17201474
932,EDCS-52700749
933,EDCS-18600243
934,EDCS-76600135
935,EDCS-16100075
936,EDCS-16200275
937,EDCS-15500291
938,EDCS-36800007
939,EDCS-14800557
940,EDCS-10200632
941,EDCS-00600621
942,EDCS-54100633
943,EDCS-19000598
944,EDCS-18900220
945,EDCS-15600584
946,EDCS-18301038
947,EDCS-19101055
948,EDCS-12001161
949,EDCS-18300544
950,EDCS-23702320
951,EDCS-10200397
952,EDCS-19300455
953,EDCS-02700752
954,EDCS-08900781
955,EDCS-19200035
956,EDCS-17201043
957,EDCS-09001116
958,EDCS-19300441
959,EDCS-19400145
960,EDCS-14800743
961,EDCS-12101095
962,EDCS-19300198
963,EDCS-19600122
964,EDCS-02700707
965,EDCS-16100055
966,EDCS-30400329
967,EDCS-15500292
968,EDCS-18301003
969,EDCS-17200550
970,EDCS-19000277
971,EDCS-84000243
972,EDCS-17200816
973,EDCS-18800250
974,EDCS-14800642
975,EDCS-10200229
976,EDCS-30400309
977,EDCS-18700581
978,EDCS-52700654
979,EDCS-15500314
980,EDCS-15300513
981,EDCS-19600409
982,EDCS-19000033
983,EDCS-16000257
984,EDCS-19000791
985,EDCS-05401017
986,EDCS-81800041
987,EDCS-20100028
988,EDCS-17201284
989,EDCS-10200746
990,EDCS-19400408
991,EDCS-18700337
992,EDCS-18901007
993,EDCS-15300459
994,EDCS-76600200
995,EDCS-18800263
996,EDCS-40800027
997,EDCS-18700127
998,EDCS-12001603
999,EDCS-19100164
1000,EDCS-06100044
1001,EDCS-02700540
1002,EDCS-19600119
1003,EDCS-19600110
1004,EDCS-17200579
1005,EDCS-09600550
1006,EDCS-19000340
1007,EDCS-13000275
1008,EDCS-18600058
1009,EDCS-17201417
1010,EDCS-19300845
1011,EDCS-18700271
1012,EDCS-51200145
1013,EDCS-00600633
1014,EDCS-12001477
1015,EDCS-09600317
1016,EDCS-20100036
1017,EDCS-19300838
1018,EDCS-18600154
1019,EDCS-10200762
1020,EDCS-07000090
1021,EDCS-54400272
1022,EDCS-15100653
1023,EDCS-18600356
1024,EDCS-19000101
1025,EDCS-12101806
1026,EDCS-19200155
1027,EDCS-19100023
1028,EDCS-02700340
1029,EDCS-19000075
1030,EDCS-18700061
1031,EDCS-10200633
1032,EDCS-15200272
1033,EDCS-19000156
1034,EDCS-19300680
1035,EDCS-13300003
1036,EDCS-03900001
1037,EDCS-12001095
1038,EDCS-15400118
1039,EDCS-19000381
1040,EDCS-19300987
1041,EDCS-52800343
1042,EDCS-18900552
1043,EDCS-71400523
1044,EDCS-12101334
1045,EDCS-76600193
1046,EDCS-10200779
1047,EDCS-19900232
1048,EDCS-19300519
1049,EDCS-19000312
1050,EDCS-10200294
1051,EDCS-08300106
1052,EDCS-19000208
1053,EDCS-00600354
1054,EDCS-15600267
1055,EDCS-10200833
1056,EDCS-18300612
1057,EDCS-18800319
1058,EDCS-19101274
1059,EDCS-12200723
1060,EDCS-18900717
1061,EDCS-19300200
1062,EDCS-30400266
1063,EDCS-64500087
1064,EDCS-19400533
1065,EDCS-18300538
1066,EDCS-15400167
1067,EDCS-14800229
1068,EDCS-14800503
1069,EDCS-16100065
1070,EDCS-19101119
1071,EDCS-18600342
1072,EDCS-19000234
1073,EDCS-12001895
1074,EDCS-18700196
1075,EDCS-19000078
1076,EDCS-18800052
1077,EDCS-07400076
1078,EDCS-19200123
1079,EDCS-18600315
1080,EDCS-15600392
1081,EDCS-12101789
1082,EDCS-15600118
1083,EDCS-12001865
1084,EDCS-19600109
1085,EDCS-02700328
1086,EDCS-18900346
1087,EDCS-02700126
1088,EDCS-54100634
1089,EDCS-19101004
1090,EDCS-18301031
1091,EDCS-18300620
1092,EDCS-19300799
1093,EDCS-10200989
1094,EDCS-17201480
1095,EDCS-09700038
1096,EDCS-18600233
1097,EDCS-19100425
1098,EDCS-19900240
1099,EDCS-12001816
1100,EDCS-18900014
1101,EDCS-12001357
1102,EDCS-19200078
1103,EDCS-19300532
1104,EDCS-09300114
1105,EDCS-76800049
1106,EDCS-00600098
1107,EDCS-12001815
1108,EDCS-12200825
1109,EDCS-18700633
1110,EDCS-06100026
1111,EDCS-13000190
1112,EDCS-09600061
1113,EDCS-52700772
1114,EDCS-52800309
1115,EDCS-17201274
1116,EDCS-19000778
1117,EDCS-19101199
1118,EDCS-30400285
1119,EDCS-10201199
1120,EDCS-18300970
1121,EDCS-76600124
1122,EDCS-18800314
1123,EDCS-19600414
1124,EDCS-19000596
1125,EDCS-18300618
1126,EDCS-09401291
1127,EDCS-19600125
1128,EDCS-16100145
1129,EDCS-18900742
1130,EDCS-19000295
1131,EDCS-70800334
1132,EDCS-15300469
1133,EDCS-00600572
1134,EDCS-18600194
1135,EDCS-19300944
1136,EDCS-18500140
1137,EDCS-09600363
1138,EDCS-69200005
1139,EDCS-19301029
1140,EDCS-13000154
1141,EDCS-19300682
1142,EDCS-15500127
1143,EDCS-00600214
1144,EDCS-17201451
1145,EDCS-18600226
1146,EDCS-16000179
1147,EDCS-18900512
1148,EDCS-19300502
1149,EDCS-18300578
1150,EDCS-19300713
1151,EDCS-18600092
1152,EDCS-12101207
1153,EDCS-12001617
1154,EDCS-00600986
1155,EDCS-19300924
1156,EDCS-15100498
1157,EDCS-64400151
1158,EDCS-14800531
1159,EDCS-52800391
1160,EDCS-12200778
1161,EDCS-17201369
1162,EDCS-12200686
1163,EDCS-19300559
1164,EDCS-18600783
1165,EDCS-19301004
1166,EDCS-10200710
1167,EDCS-09600468
1168,EDCS-19300442
1169,EDCS-19000280
1170,EDCS-16100529
1171,EDCS-19300631
1172,EDCS-76600207
1173,EDCS-18700285
1174,EDCS-18500229
1175,EDCS-19300621
1176,EDCS-17201485
1177,EDCS-15500138
1178,EDCS-14800423
1179,EDCS-15600262
1180,EDCS-15600688
1181,EDCS-03900014
1182,EDCS-12101056
1183,EDCS-02600086
1184,EDCS-19100963
1185,EDCS-09600768
1186,EDCS-19000037
1187,EDCS-14800548
1188,EDCS-17201496
1189,EDCS-12101025
1190,EDCS-19000124
1191,EDCS-19000406
1192,EDCS-19300877
1193,EDCS-19300404
1194,EDCS-15600466
1195,EDCS-19300633
1196,EDCS-10701661
1197,EDCS-18600551
1198,EDCS-00600682
1199,EDCS-10201088
1200,EDCS-19300683
1201,EDCS-18300440
1202,EDCS-18300441
1203,EDCS-19300277
1204,EDCS-18300818
1205,EDCS-07400066
1206,EDCS-19300120
1207,EDCS-19100100
1208,EDCS-10200387
1209,EDCS-10200654
1210,EDCS-00600741
1211,EDCS-19300394
1212,EDCS-09600315
1213,EDCS-18800212
1214,EDCS-18700599
1215,EDCS-18900959
1216,EDCS-19300381
1217,EDCS-16000242
1218,EDCS-07000116
1219,EDCS-09600792
1220,EDCS-52300891
1221,EDCS-52800480
1222,EDCS-18900238
1223,EDCS-12001113
1224,EDCS-17201285
1225,EDCS-10200635
1226,EDCS-09600106
1227,EDCS-09600688
1228,EDCS-18900661
1229,EDCS-52602657
1230,EDCS-02700319
1231,EDCS-02700485
1232,EDCS-14800851
1233,EDCS-16100049
1234,EDCS-00600185
1235,EDCS-02700718
1236,EDCS-10201200
1237,EDCS-02700808
1238,EDCS-19400144
1239,EDCS-07000110
1240,EDCS-17200473
1241,EDCS-18700606
1242,EDCS-18600152
1243,EDCS-18600235
1244,EDCS-75500078
1245,EDCS-18100423
1246,EDCS-18700144
1247,EDCS-18300584
1248,EDCS-14800771
