rank,edcs_id
135,EDCS-25501608
136,EDCS-27000164
137,EDCS-25501589
138,EDCS-25501609
139,EDCS-17900360
140,EDCS-25501554
141,EDCS-25501553
142,EDCS-17900372
143,EDCS-25501557
144,EDCS-25900329
145,EDCS-74700526
146,EDCS-25900380
147,EDCS-25900360
148,EDCS-25501551
149,EDCS-27600533
150,EDCS-25501545
151,EDCS-25900364
152,EDCS-07400724
153,EDCS-25900381
154,EDCS-17900365
155,EDCS-25501577
156,EDCS-25900347
157,EDCS-17900361
158,EDCS-69200540
159,EDCS-17900339
160,EDCS-25501548
161,EDCS-25900322
162,EDCS-25900352
163,EDCS-25900362
164,EDCS-25501563
165,EDCS-69200536
166,EDCS-25501564
167,EDCS-17900359
168,EDCS-25501514
169,EDCS-25501540
170,EDCS-25501601
171,EDCS-25501550
172,EDCS-17900370
173,EDCS-25501567
174,EDCS-16400496
175,EDCS-17900364
176,EDCS-27100407
177,EDCS-46300023
178,EDCS-25501543
179,EDCS-25900309
180,EDCS-25501522
181,EDCS-25501561
182,EDCS-25501571
183,EDCS-25501568
184,EDCS-25501587
185,EDCS-25900335
186,EDCS-25900387
187,EDCS-46300027
188,EDCS-25501513
189,EDCS-25501580
190,EDCS-46300028
191,EDCS-17900353
192,EDCS-25501534
193,EDCS-25900317
194,EDCS-25501606
195,EDCS-27600529
196,EDCS-25900345
197,EDCS-25900313
198,EDCS-69200534
199,EDCS-25501607
200,EDCS-17900378
201,EDCS-25900366
202,EDCS-25900325
203,EDCS-27600538
204,EDCS-17900368
205,EDCS-25900385
206,EDCS-17900347
207,EDCS-25900314
208,EDCS-25900320
209,EDCS-25501556
210,EDCS-74700527
211,EDCS-69200538
212,EDCS-25900357
213,EDCS-17900376
214,EDCS-25900340
215,EDCS-25501527
216,EDCS-17900340
217,EDCS-17900345
218,EDCS-25900327
219,EDCS-25501528
220,EDCS-17900348
221,EDCS-46300022
222,EDCS-25501593
223,EDCS-17900337
224,EDCS-25501591
225,EDCS-25501570
226,EDCS-17900349
227,EDCS-25501537
228,EDCS-25900332
229,EDCS-25501539
230,EDCS-25501573
231,EDCS-25501560
232,EDCS-27600532
233,EDCS-27600542
234,EDCS-25501515
235,EDCS-25900312
236,EDCS-25501598
237,EDCS-46300018
238,EDCS-25900348
239,EDCS-25501542
240,EDCS-17701296
241,EDCS-25501588
242,EDCS-25501552
243,EDCS-25501535
244,EDCS-08601325
245,EDCS-27600531
246,EDCS-25501604
247,EDCS-25900382
248,EDCS-25900370
249,EDCS-25501523
250,EDCS-25900358
251,EDCS-25501529
252,EDCS-08601324
253,EDCS-25501585
254,EDCS-25900378
255,EDCS-46300020
256,EDCS-25900369
257,EDCS-46300025
258,EDCS-17900356
259,EDCS-25501530
260,EDCS-25501584
261,EDCS-13100037
262,EDCS-17900358
263,EDCS-25900350
264,EDCS-25501582
265,EDCS-25900334
266,EDCS-25501558
267,EDCS-25501583
268,EDCS-17900338
269,EDCS-17900375
270,EDCS-25900336
271,EDCS-16400497
272,EDCS-25900330
273,EDCS-25900326
274,EDCS-25900373
275,EDCS-25501594
276,EDCS-25501538
