rank,edcs_id
144,EDCS-22700121
145,EDCS-21100108
146,EDCS-21100057
147,EDCS-25601712
148,EDCS-22000626
149,EDCS-21100138
150,EDCS-22000442
151,EDCS-21600188
152,EDCS-21100137
153,EDCS-22200724
154,EDCS-21600324
155,EDCS-21100117
156,EDCS-20900313
157,EDCS-21100109
158,EDCS-21300130
159,EDCS-21300176
160,EDCS-21300175
161,EDCS-21100002
162,EDCS-22000644
163,EDCS-20800639
164,EDCS-21100173
165,EDCS-20900374
166,EDCS-20800740
167,EDCS-25600562
168,EDCS-21600189
169,EDCS-20800739
170,EDCS-46300016
171,EDCS-25500091
172,EDCS-21100095
173,EDCS-20800684
174,EDCS-21300183
175,EDCS-21600209
176,EDCS-22700135
177,EDCS-21100133
178,EDCS-20900323
179,EDCS-25500086
180,EDCS-20800696
181,EDCS-60500092
182,EDCS-20900372
183,EDCS-24800704
184,EDCS-22000468
185,EDCS-21300194
186,EDCS-22000441
187,EDCS-22000497
188,EDCS-25601724
189,EDCS-25601732
190,EDCS-21100388
191,EDCS-22700067
192,EDCS-21600328
193,EDCS-22700110
194,EDCS-20800749
195,EDCS-25600610
196,EDCS-21600275
197,EDCS-21600250
198,EDCS-22200743
199,EDCS-21600263
200,EDCS-21100348
201,EDCS-22700125
202,EDCS-22000641
203,EDCS-21100322
204,EDCS-25500111
205,EDCS-70100139
206,EDCS-70100161
207,EDCS-21600292
208,EDCS-21100100
209,EDCS-22700108
210,EDCS-22000642
211,EDCS-21100296
212,EDCS-21100074
213,EDCS-21100026
214,EDCS-70100151
215,EDCS-21300111
216,EDCS-22000539
217,EDCS-09200583
218,EDCS-20900344
219,EDCS-21100411
220,EDCS-22000526
221,EDCS-21600178
222,EDCS-22700152
223,EDCS-20800641
224,EDCS-22000638
225,EDCS-20800647
226,EDCS-22000616
227,EDCS-21600194
228,EDCS-21100168
229,EDCS-21100228
230,EDCS-21100045
231,EDCS-21100145
232,EDCS-22200738
233,EDCS-20800678
234,EDCS-21100211
235,EDCS-21600307
236,EDCS-25600605
237,EDCS-25600575
238,EDCS-22000650
239,EDCS-22000620
240,EDCS-20900333
241,EDCS-22000517
242,EDCS-21300186
243,EDCS-22000511
244,EDCS-22000445
245,EDCS-21600166
246,EDCS-21100089
247,EDCS-21100001
248,EDCS-20800741
249,EDCS-21600236
250,EDCS-21300209
251,EDCS-21100012
252,EDCS-20800692
253,EDCS-21600314
254,EDCS-25600587
255,EDCS-21300198
256,EDCS-22000584
257,EDCS-22000518
258,EDCS-21600270
259,EDCS-21100156
260,EDCS-21100194
261,EDCS-22000533
262,EDCS-20900386
263,EDCS-21100403
264,EDCS-22000488
265,EDCS-25500108
266,EDCS-22700031
267,EDCS-20900361
268,EDCS-20900352
269,EDCS-21300141
270,EDCS-21300123
271,EDCS-21100263
272,EDCS-20800715
273,EDCS-20800631
274,EDCS-21600230
275,EDCS-22200700
276,EDCS-25601716
277,EDCS-21100152
278,EDCS-22000590
279,EDCS-21600213
280,EDCS-21100416
281,EDCS-22000465
282,EDCS-06100607
283,EDCS-21100157
284,EDCS-21600343
285,EDCS-22700039
286,EDCS-22000469
287,EDCS-21300232
288,EDCS-21300180
289,EDCS-20800759
290,EDCS-21100247
291,EDCS-22000553
292,EDCS-25600598
293,EDCS-20800766
294,EDCS-20800688
295,EDCS-21100046
296,EDCS-21100204
297,EDCS-21300169
298,EDCS-22700053
299,EDCS-21600316
300,EDCS-21300192
301,EDCS-21100130
302,EDCS-22000555
303,EDCS-21100410
304,EDCS-22000547
305,EDCS-20900362
306,EDCS-22000474
307,EDCS-21100365
308,EDCS-25001014
309,EDCS-21300121
310,EDCS-22000595
311,EDCS-21100127
312,EDCS-21100212
313,EDCS-21600278
314,EDCS-25601725
315,EDCS-21600173
316,EDCS-70100152
317,EDCS-21100275
318,EDCS-21100044
319,EDCS-20900327
320,EDCS-21100118
321,EDCS-25500098
322,EDCS-21100155
323,EDCS-21100264
324,EDCS-21100185
325,EDCS-25500173
326,EDCS-21600273
327,EDCS-22700004
328,EDCS-21100406
329,EDCS-15700076
330,EDCS-21100017
331,EDCS-21600264
332,EDCS-22000525
333,EDCS-25500168
334,EDCS-15700077
335,EDCS-25001005
336,EDCS-21600331
337,EDCS-20800756
338,EDCS-21300148
339,EDCS-22000554
340,EDCS-21600289
341,EDCS-21600335
342,EDCS-21600221
343,EDCS-21100298
344,EDCS-25500183
345,EDCS-21100292
346,EDCS-21100299
347,EDCS-21100421
348,EDCS-22200706
349,EDCS-21600223
350,EDCS-21100192
351,EDCS-21600200
352,EDCS-21600181
353,EDCS-22000615
354,EDCS-22000484
355,EDCS-21100139
356,EDCS-21600244
357,EDCS-21300177
358,EDCS-21300210
359,EDCS-21600327
360,EDCS-22000535
361,EDCS-21100395
362,EDCS-22200716
363,EDCS-22000617
364,EDCS-21300231
365,EDCS-21100414
366,EDCS-22000587
367,EDCS-21600195
368,EDCS-22700003
369,EDCS-21600349
370,EDCS-25601714
371,EDCS-60500089
372,EDCS-20800728
373,EDCS-20900303
374,EDCS-20800762
375,EDCS-22700018
376,EDCS-22200704
377,EDCS-22200698
378,EDCS-22700083
379,EDCS-21100261
380,EDCS-22700128
381,EDCS-22000532
382,EDCS-22000482
383,EDCS-21600165
384,EDCS-21100107
385,EDCS-22000605
386,EDCS-25500115
387,EDCS-22000504
388,EDCS-20800619
389,EDCS-21100172
390,EDCS-20900351
391,EDCS-25500099
392,EDCS-20800665
393,EDCS-21100102
394,EDCS-22000568
395,EDCS-22700089
396,EDCS-21100205
397,EDCS-21100378
398,EDCS-21100128
399,EDCS-22000490
400,EDCS-21300164
401,EDCS-22200707
402,EDCS-22700103
403,EDCS-22200725
404,EDCS-21600262
405,EDCS-21300219
406,EDCS-25600581
407,EDCS-20900369
408,EDCS-21100120
409,EDCS-22000519
410,EDCS-25600602
411,EDCS-22200699
412,EDCS-25001010
413,EDCS-21600309
414,EDCS-22000495
415,EDCS-22000586
416,EDCS-20900367
417,EDCS-22000460
418,EDCS-21100043
419,EDCS-63300079
420,EDCS-20800636
421,EDCS-21100368
422,EDCS-22700011
423,EDCS-22700093
424,EDCS-22700137
425,EDCS-20800658
426,EDCS-25601746
427,EDCS-21100048
428,EDCS-22200702
429,EDCS-21600267
430,EDCS-21100361
431,EDCS-21600339
432,EDCS-21600347
433,EDCS-21600287
434,EDCS-22700116
435,EDCS-21100099
436,EDCS-70100158
437,EDCS-21100203
438,EDCS-21100184
439,EDCS-22000633
440,EDCS-21100123
441,EDCS-22000531
442,EDCS-75600160
443,EDCS-21100369
444,EDCS-20800706
445,EDCS-21300170
446,EDCS-25500102
447,EDCS-20800757
448,EDCS-21100357
449,EDCS-21600237
450,EDCS-21600249
451,EDCS-21100176
452,EDCS-20800717
453,EDCS-22700029
454,EDCS-21100321
455,EDCS-21100018
456,EDCS-21100300
457,EDCS-20800732
458,EDCS-21100162
459,EDCS-22000619
460,EDCS-21100075
461,EDCS-21100154
462,EDCS-21100071
463,EDCS-21100425
464,EDCS-22000594
465,EDCS-21100269
466,EDCS-21600193
467,EDCS-22700088
468,EDCS-70100145
469,EDCS-22000582
470,EDCS-22000447
471,EDCS-25500169
472,EDCS-22700081
473,EDCS-22700090
474,EDCS-21300139
475,EDCS-21600204
476,EDCS-20800755
477,EDCS-21100265
478,EDCS-20800693
479,EDCS-22000453
480,EDCS-21100215
481,EDCS-20900306
482,EDCS-21100022
483,EDCS-21100217
484,EDCS-22700072
485,EDCS-22000567
486,EDCS-21300179
487,EDCS-21100188
488,EDCS-20800735
489,EDCS-25601734
490,EDCS-22200713
491,EDCS-22700043
492,EDCS-21100344
493,EDCS-25600564
494,EDCS-21100363
495,EDCS-20900332
496,EDCS-20900385
497,EDCS-21300218
498,EDCS-25500107
499,EDCS-21300215
500,EDCS-21100386
501,EDCS-25001008
502,EDCS-21100320
503,EDCS-25601730
504,EDCS-21600313
505,EDCS-21100187
506,EDCS-21100076
507,EDCS-20900326
508,EDCS-20900355
509,EDCS-22000606
510,EDCS-20800632
511,EDCS-21300117
512,EDCS-25601710
513,EDCS-21300132
514,EDCS-22700101
515,EDCS-22000477
516,EDCS-22000583
517,EDCS-22000448
518,EDCS-21300211
519,EDCS-25500161
520,EDCS-25600572
521,EDCS-20800687
522,EDCS-21100183
523,EDCS-21600299
524,EDCS-20800734
525,EDCS-21100409
526,EDCS-22000585
527,EDCS-22000599
528,EDCS-21600323
529,EDCS-21100125
530,EDCS-44200354
531,EDCS-21100027
532,EDCS-21600239
533,EDCS-25600586
534,EDCS-22000623
535,EDCS-21100229
536,EDCS-21100047
537,EDCS-21100242
538,EDCS-22700047
539,EDCS-22000593
540,EDCS-20800657
541,EDCS-20800650
542,EDCS-21600300
543,EDCS-25600566
544,EDCS-22700069
545,EDCS-21100041
546,EDCS-21300224
547,EDCS-21300216
548,EDCS-22700076
549,EDCS-21100077
550,EDCS-25600601
551,EDCS-22200708
552,EDCS-21600192
553,EDCS-22000485
554,EDCS-22000565
555,EDCS-21100420
556,EDCS-20800673
557,EDCS-21600298
558,EDCS-22000570
559,EDCS-20800627
560,EDCS-21300134
561,EDCS-20900383
562,EDCS-21300127
563,EDCS-20800670
564,EDCS-21600344
565,EDCS-21100233
566,EDCS-21600318
567,EDCS-21100035
568,EDCS-21100280
569,EDCS-20800733
570,EDCS-22700078
571,EDCS-22000494
572,EDCS-21100387
573,EDCS-21600214
574,EDCS-25500114
575,EDCS-22700044
576,EDCS-20800736
577,EDCS-21600336
578,EDCS-22700064
579,EDCS-20900325
580,EDCS-22200692
581,EDCS-60500091
582,EDCS-25601717
583,EDCS-21600333
584,EDCS-21600184
585,EDCS-21600330
586,EDCS-22000496
587,EDCS-25500186
588,EDCS-21300190
589,EDCS-21300162
590,EDCS-21600240
591,EDCS-21100134
592,EDCS-20900342
593,EDCS-25500097
594,EDCS-21100426
595,EDCS-21300118
596,EDCS-22200733
597,EDCS-70100141
598,EDCS-22000467
599,EDCS-22000502
600,EDCS-21300163
601,EDCS-21600329
602,EDCS-21100317
603,EDCS-21600248
604,EDCS-25600573
605,EDCS-22700008
606,EDCS-21100258
607,EDCS-21100328
608,EDCS-21300143
609,EDCS-06100608
610,EDCS-26801118
611,EDCS-22700002
612,EDCS-21300167
613,EDCS-22700126
614,EDCS-21100389
615,EDCS-69500197
616,EDCS-20800642
617,EDCS-20900353
618,EDCS-21100318
619,EDCS-20800702
620,EDCS-25001015
621,EDCS-20800656
622,EDCS-25601731
623,EDCS-20800742
624,EDCS-21100036
625,EDCS-22200717
626,EDCS-21600286
627,EDCS-22700007
628,EDCS-21300221
629,EDCS-21100114
630,EDCS-22700009
631,EDCS-20800626
632,EDCS-25500182
633,EDCS-25500106
634,EDCS-21100039
635,EDCS-21100297
636,EDCS-22700033
637,EDCS-21100221
638,EDCS-21100239
639,EDCS-21100023
640,EDCS-21100220
641,EDCS-21300233
642,EDCS-21100177
643,EDCS-22000470
644,EDCS-20800752
645,EDCS-25600576
646,EDCS-22000551
647,EDCS-22700122
648,EDCS-22000640
649,EDCS-22700034
650,EDCS-22000475
651,EDCS-21100399
652,EDCS-21600302
653,EDCS-22700107
654,EDCS-21100098
655,EDCS-20900331
656,EDCS-21600218
657,EDCS-21100092
658,EDCS-25500118
659,EDCS-21100253
660,EDCS-22200736
661,EDCS-21600183
662,EDCS-22000509
663,EDCS-20800680
664,EDCS-21100226
665,EDCS-22700082
666,EDCS-21100339
667,EDCS-22700051
668,EDCS-13302426
669,EDCS-20800667
670,EDCS-21300150
671,EDCS-21300122
672,EDCS-25500177
673,EDCS-21600256
674,EDCS-22000575
675,EDCS-21100056
676,EDCS-21600257
677,EDCS-21600242
678,EDCS-22700151
679,EDCS-25601740
680,EDCS-21100366
681,EDCS-20900329
682,EDCS-22700075
683,EDCS-20900366
684,EDCS-22700058
685,EDCS-21300153
686,EDCS-22000556
687,EDCS-22000627
688,EDCS-22000478
689,EDCS-21100091
690,EDCS-21300149
691,EDCS-20900299
692,EDCS-46800187
693,EDCS-25500171
694,EDCS-20800758
695,EDCS-25001012
696,EDCS-20900390
697,EDCS-21600276
698,EDCS-70100163
699,EDCS-21100419
700,EDCS-21600238
701,EDCS-21100359
702,EDCS-21100160
703,EDCS-21100032
704,EDCS-21600320
705,EDCS-22000612
706,EDCS-21600294
707,EDCS-25500095
708,EDCS-20800722
709,EDCS-21100121
710,EDCS-21100143
711,EDCS-22700012
712,EDCS-21300229
713,EDCS-60500090
714,EDCS-21100015
715,EDCS-21100400
716,EDCS-21100236
717,EDCS-21300195
718,EDCS-20900357
719,EDCS-20800738
720,EDCS-21100379
721,EDCS-22700094
722,EDCS-20800743
723,EDCS-22700156
724,EDCS-21100106
725,EDCS-21100324
726,EDCS-25601741
727,EDCS-22200728
728,EDCS-21600191
729,EDCS-21600233
730,EDCS-22700016
731,EDCS-21100271
732,EDCS-25500087
733,EDCS-20800750
734,EDCS-21600182
735,EDCS-22700045
736,EDCS-21100383
737,EDCS-21100257
738,EDCS-22700041
739,EDCS-21100250
740,EDCS-70100135
741,EDCS-20900389
742,EDCS-83700129
743,EDCS-20900387
744,EDCS-20800700
745,EDCS-22700147
746,EDCS-20800691
747,EDCS-21300230
748,EDCS-70100142
749,EDCS-22000549
750,EDCS-21100136
751,EDCS-20900302
752,EDCS-21100295
753,EDCS-22200737
754,EDCS-22000569
755,EDCS-20900310
756,EDCS-21600317
757,EDCS-22200694
758,EDCS-70100138
759,EDCS-20900364
760,EDCS-22000572
761,EDCS-20800713
762,EDCS-20900324
763,EDCS-20800645
764,EDCS-22700097
765,EDCS-21600210
766,EDCS-21100195
767,EDCS-22000505
768,EDCS-09301290
769,EDCS-21100245
770,EDCS-22000524
771,EDCS-22700027
772,EDCS-25600563
773,EDCS-22200723
774,EDCS-21100207
775,EDCS-22700059
776,EDCS-22700102
777,EDCS-21600172
778,EDCS-20800679
779,EDCS-22200722
780,EDCS-21100007
781,EDCS-21100158
782,EDCS-21600241
783,EDCS-20900375
784,EDCS-22000456
785,EDCS-21100111
786,EDCS-21300203
787,EDCS-22200739
788,EDCS-22000601
789,EDCS-25601744
790,EDCS-21100235
791,EDCS-20900341
792,EDCS-44200352
793,EDCS-20800635
794,EDCS-20800720
795,EDCS-25600567
796,EDCS-21600243
797,EDCS-70100157
798,EDCS-22000538
799,EDCS-25600600
800,EDCS-25500109
801,EDCS-25600596
802,EDCS-21100273
803,EDCS-22000636
804,EDCS-22700114
805,EDCS-22200721
806,EDCS-22000624
807,EDCS-21100391
808,EDCS-21300160
809,EDCS-20800705
810,EDCS-22000501
811,EDCS-21100167
812,EDCS-22000632
813,EDCS-25600609
814,EDCS-21100282
815,EDCS-21100014
816,EDCS-21100345
817,EDCS-21100088
818,EDCS-22700065
819,EDCS-20800718
820,EDCS-21300129
821,EDCS-22700019
822,EDCS-20900350
823,EDCS-21100285
824,EDCS-21300154
825,EDCS-21600205
826,EDCS-25601715
827,EDCS-22000613
828,EDCS-21100006
829,EDCS-21600325
830,EDCS-21300110
831,EDCS-21100255
832,EDCS-21600337
833,EDCS-25500181
834,EDCS-22700060
835,EDCS-21100196
836,EDCS-20900322
837,EDCS-44200350
838,EDCS-25001003
839,EDCS-22000608
840,EDCS-21100224
841,EDCS-20900347
842,EDCS-25500170
843,EDCS-21600342
844,EDCS-22000522
845,EDCS-22700144
846,EDCS-22200740
847,EDCS-21600162
848,EDCS-21100110
849,EDCS-21100413
850,EDCS-20800685
851,EDCS-22700005
852,EDCS-21600190
853,EDCS-21100122
854,EDCS-21600281
855,EDCS-20800701
856,EDCS-25600570
857,EDCS-22000559
858,EDCS-21300145
859,EDCS-21600255
860,EDCS-20800731
861,EDCS-25001009
862,EDCS-21100081
863,EDCS-21100067
864,EDCS-21600159
865,EDCS-22700035
866,EDCS-22000629
867,EDCS-21300131
868,EDCS-21600158
869,EDCS-22700099
870,EDCS-21100360
871,EDCS-21300212
872,EDCS-22000579
873,EDCS-21100407
874,EDCS-21600338
875,EDCS-21600203
876,EDCS-21100072
877,EDCS-25001001
878,EDCS-20800640
879,EDCS-22000463
880,EDCS-25600592
881,EDCS-70100149
882,EDCS-20900346
883,EDCS-22000609
884,EDCS-21600216
885,EDCS-22700037
886,EDCS-20800761
887,EDCS-20900380
888,EDCS-21300184
889,EDCS-20800707
890,EDCS-43600026
891,EDCS-22700098
892,EDCS-21600196
893,EDCS-21100374
894,EDCS-21600261
895,EDCS-21100349
896,EDCS-21600304
897,EDCS-22700124
898,EDCS-21100231
899,EDCS-22700095
900,EDCS-22700123
901,EDCS-21100186
902,EDCS-21300199
903,EDCS-25601722
904,EDCS-21100175
905,EDCS-70100162
906,EDCS-22700155
907,EDCS-22700010
908,EDCS-21600277
909,EDCS-21100062
910,EDCS-22700153
911,EDCS-22000471
912,EDCS-20800712
913,EDCS-21100052
914,EDCS-20900321
915,EDCS-21600168
916,EDCS-22700015
917,EDCS-21100213
918,EDCS-22000544
919,EDCS-22000571
920,EDCS-20800754
921,EDCS-21100222
922,EDCS-20800646
923,EDCS-25601745
924,EDCS-21100415
925,EDCS-22000513
926,EDCS-21100332
927,EDCS-21600231
928,EDCS-21100053
929,EDCS-21300161
930,EDCS-20800724
931,EDCS-20800751
932,EDCS-22000552
933,EDCS-25601736
934,EDCS-22000566
935,EDCS-22700080
936,EDCS-20800748
937,EDCS-21300207
938,EDCS-25500116
939,EDCS-21100080
940,EDCS-21100393
941,EDCS-21100327
942,EDCS-21600186
943,EDCS-21600170
944,EDCS-85600332
945,EDCS-21300135
946,EDCS-22700142
947,EDCS-22000493
948,EDCS-22000648
949,EDCS-20900368
950,EDCS-21100115
951,EDCS-21100083
952,EDCS-21100277
953,EDCS-25601738
954,EDCS-21300234
955,EDCS-22000462
956,EDCS-21100003
957,EDCS-20800674
958,EDCS-21100010
959,EDCS-21300147
960,EDCS-21100150
961,EDCS-21100385
962,EDCS-20800746
963,EDCS-20900316
964,EDCS-20800648
965,EDCS-22000450
966,EDCS-21100190
967,EDCS-21100286
968,EDCS-21100417
969,EDCS-21100315
970,EDCS-22200744
971,EDCS-21600235
972,EDCS-21100251
973,EDCS-21100004
974,EDCS-21100084
975,EDCS-22000443
976,EDCS-22000550
977,EDCS-25500090
978,EDCS-22200709
979,EDCS-21100140
980,EDCS-22700084
981,EDCS-21600319
982,EDCS-20900356
983,EDCS-22000577
984,EDCS-22200714
985,EDCS-21100341
986,EDCS-21600179
987,EDCS-20800681
988,EDCS-22000458
989,EDCS-21100049
990,EDCS-22000489
991,EDCS-25500158
992,EDCS-55800164
993,EDCS-20900298
994,EDCS-21300208
995,EDCS-21100362
996,EDCS-70100159
997,EDCS-25601726
998,EDCS-22700131
999,EDCS-25601747
1000,EDCS-21100325
1001,EDCS-22200742
1002,EDCS-22700024
1003,EDCS-21100163
1004,EDCS-22200726
1005,EDCS-21100116
1006,EDCS-22200718
1007,EDCS-21300128
1008,EDCS-21600350
1009,EDCS-21100244
1010,EDCS-25500094
1011,EDCS-20800628
1012,EDCS-21100232
1013,EDCS-20800753
1014,EDCS-21600311
1015,EDCS-21100020
1016,EDCS-21600224
1017,EDCS-22000639
1018,EDCS-21100424
1019,EDCS-21100380
1020,EDCS-22700074
1021,EDCS-21100260
1022,EDCS-22200691
1023,EDCS-21100358
1024,EDCS-21100397
1025,EDCS-25600568
1026,EDCS-21600226
1027,EDCS-21100054
1028,EDCS-25600574
1029,EDCS-20800694
1030,EDCS-21100129
1031,EDCS-22000625
1032,EDCS-25500085
1033,EDCS-21300115
1034,EDCS-21100037
1035,EDCS-21100218
1036,EDCS-21100370
1037,EDCS-25601719
1038,EDCS-25601739
1039,EDCS-20800663
1040,EDCS-22700146
1041,EDCS-21100351
1042,EDCS-21100070
1043,EDCS-21300171
1044,EDCS-22000449
1045,EDCS-21300187
1046,EDCS-21100246
1047,EDCS-21300214
1048,EDCS-25600593
1049,EDCS-22000452
1050,EDCS-20800653
1051,EDCS-21100259
1052,EDCS-21100334
1053,EDCS-21100316
1054,EDCS-25600582
1055,EDCS-21100405
1056,EDCS-21600198
1057,EDCS-22000591
1058,EDCS-21100029
1059,EDCS-22000574
1060,EDCS-21600215
1061,EDCS-22700017
1062,EDCS-70100154
1063,EDCS-20800630
1064,EDCS-22000614
1065,EDCS-63300080
1066,EDCS-20800719
1067,EDCS-21100085
1068,EDCS-20900304
1069,EDCS-20800737
1070,EDCS-20900317
1071,EDCS-25500185
1072,EDCS-21600279
1073,EDCS-20800652
1074,EDCS-21600340
1075,EDCS-20800662
1076,EDCS-22700038
1077,EDCS-21600207
1078,EDCS-22700066
1079,EDCS-20900309
1080,EDCS-21300140
1081,EDCS-22200729
1082,EDCS-22000603
1083,EDCS-21100337
1084,EDCS-21100214
1085,EDCS-21100276
1086,EDCS-22700132
1087,EDCS-20900360
1088,EDCS-22700130
1089,EDCS-22200732
1090,EDCS-22200741
1091,EDCS-22000534
1092,EDCS-20900318
1093,EDCS-15600010
1094,EDCS-21100272
1095,EDCS-21300165
1096,EDCS-22000508
1097,EDCS-70100147
1098,EDCS-20800637
1099,EDCS-25600571
1100,EDCS-22000581
1101,EDCS-21300137
1102,EDCS-21100267
1103,EDCS-22000483
1104,EDCS-25600603
1105,EDCS-21600217
1106,EDCS-25001011
1107,EDCS-21100086
1108,EDCS-22700023
1109,EDCS-25601737
1110,EDCS-22700048
1111,EDCS-25500113
1112,EDCS-22000466
1113,EDCS-20800709
1114,EDCS-22700026
1115,EDCS-20900376
1116,EDCS-21100008
1117,EDCS-20800629
1118,EDCS-22700049
1119,EDCS-21100171
1120,EDCS-21300125
1121,EDCS-25600594
1122,EDCS-18100237
1123,EDCS-21600252
1124,EDCS-20800729
1125,EDCS-22000487
1126,EDCS-22000561
1127,EDCS-20900354
1128,EDCS-21100371
1129,EDCS-22000630
1130,EDCS-22000607
1131,EDCS-20800664
1132,EDCS-21300202
1133,EDCS-20900308
1134,EDCS-21600308
1135,EDCS-21300151
1136,EDCS-21600177
1137,EDCS-22000454
1138,EDCS-21100069
1139,EDCS-21600351
1140,EDCS-20800660
1141,EDCS-21100181
1142,EDCS-22000521
1143,EDCS-21100331
1144,EDCS-21300157
1145,EDCS-21100199
1146,EDCS-21300109
1147,EDCS-21100082
1148,EDCS-21600259
1149,EDCS-22000486
1150,EDCS-21100256
1151,EDCS-25500103
1152,EDCS-22000516
1153,EDCS-22000645
1154,EDCS-21100225
1155,EDCS-22000492
1156,EDCS-22200705
1157,EDCS-21300182
1158,EDCS-22200720
1159,EDCS-22700134
1160,EDCS-21100338
1161,EDCS-70100137
1162,EDCS-21600176
1163,EDCS-25500088
1164,EDCS-22000647
1165,EDCS-22700150
1166,EDCS-22200712
1167,EDCS-21300200
1168,EDCS-21100197
1169,EDCS-21300146
1170,EDCS-21100151
1171,EDCS-21100340
1172,EDCS-21600160
1173,EDCS-20800689
1174,EDCS-21300113
1175,EDCS-22700079
1176,EDCS-21100178
1177,EDCS-21100333
1178,EDCS-21100019
1179,EDCS-21300173
1180,EDCS-21600326
1181,EDCS-21600247
1182,EDCS-25001004
1183,EDCS-21600258
1184,EDCS-21100335
1185,EDCS-21600341
1186,EDCS-21100031
1187,EDCS-25600584
1188,EDCS-21100319
1189,EDCS-25500096
1190,EDCS-21100141
1191,EDCS-22700062
1192,EDCS-21100347
1193,EDCS-21600282
1194,EDCS-21100375
1195,EDCS-21100060
1196,EDCS-25600560
1197,EDCS-21600220
1198,EDCS-25600599
1199,EDCS-21100132
1200,EDCS-21600187
1201,EDCS-21600332
1202,EDCS-20900343
1203,EDCS-25600583
1204,EDCS-21100166
1205,EDCS-25601742
1206,EDCS-21100284
1207,EDCS-20800623
1208,EDCS-21100030
1209,EDCS-25601713
1210,EDCS-21100323
1211,EDCS-21600185
1212,EDCS-21600212
1213,EDCS-22700070
1214,EDCS-21100301
1215,EDCS-22000596
1216,EDCS-21100343
1217,EDCS-25600611
1218,EDCS-21600180
1219,EDCS-21100254
1220,EDCS-21300228
1221,EDCS-22000637
1222,EDCS-22000451
1223,EDCS-21100170
1224,EDCS-22700115
1225,EDCS-21100025
1226,EDCS-21600312
1227,EDCS-21100055
1228,EDCS-22700042
1229,EDCS-21300189
1230,EDCS-21300223
1231,EDCS-21100126
1232,EDCS-21100381
1233,EDCS-21600283
1234,EDCS-20900336
1235,EDCS-22700077
1236,EDCS-22700071
1237,EDCS-22700021
1238,EDCS-21300144
1239,EDCS-21600266
1240,EDCS-20800666
1241,EDCS-25600561
1242,EDCS-22700105
1243,EDCS-20800633
1244,EDCS-20900384
1245,EDCS-21300188
1246,EDCS-21100159
1247,EDCS-21300227
1248,EDCS-21100367
