rank,edcs_id
627,EDCS-16100672
628,EDCS-15600994
629,EDCS-25601545
630,EDCS-25601548
631,EDCS-16201266
632,EDCS-83700165
633,EDCS-16200155
634,EDCS-15900305
635,EDCS-16100664
636,EDCS-16100667
637,EDCS-16600058
638,EDCS-16300662
639,EDCS-16800012
640,EDCS-44200080
641,EDCS-16400240
642,EDCS-25601530
643,EDCS-15900143
644,EDCS-25700167
645,EDCS-83700171
646,EDCS-16600023
647,EDCS-69200560
648,EDCS-16400291
649,EDCS-85701013
650,EDCS-16201272
651,EDCS-25501464
652,EDCS-25900401
653,EDCS-16300699
654,EDCS-16300667
655,EDCS-16201391
656,EDCS-16300840
657,EDCS-30100142
658,EDCS-15900250
659,EDCS-15900339
660,EDCS-16800029
661,EDCS-26001045
662,EDCS-83700177
663,EDCS-16300675
664,EDCS-16800106
665,EDCS-15600979
666,EDCS-16600036
667,EDCS-15900246
668,EDCS-16201261
669,EDCS-15900259
670,EDCS-85701011
671,EDCS-16200147
672,EDCS-16100679
673,EDCS-16800088
674,EDCS-16100721
675,EDCS-00800046
676,EDCS-16400243
677,EDCS-16200187
678,EDCS-16201302
679,EDCS-69200527
680,EDCS-16800037
681,EDCS-25300328
682,EDCS-15601025
683,EDCS-16200136
684,EDCS-16600115
685,EDCS-81700355
686,EDCS-16100637
687,EDCS-26001106
688,EDCS-16200171
689,EDCS-16201355
690,EDCS-16201270
691,EDCS-25501802
692,EDCS-16100711
693,EDCS-16300833
694,EDCS-16201460
695,EDCS-83600071
696,EDCS-16800113
697,EDCS-15900306
698,EDCS-15900210
699,EDCS-16100602
700,EDCS-46300246
701,EDCS-16800156
702,EDCS-16300799
703,EDCS-16600113
704,EDCS-85701009
705,EDCS-16201417
706,EDCS-16100639
707,EDCS-27900108
708,EDCS-16100655
709,EDCS-16201527
710,EDCS-69200561
711,EDCS-16800168
712,EDCS-15900247
713,EDCS-85701020
714,EDCS-16600164
715,EDCS-16300862
716,EDCS-25501462
717,EDCS-25501778
718,EDCS-15900313
719,EDCS-16201377
720,EDCS-16400263
721,EDCS-16201281
722,EDCS-16201499
723,EDCS-24700293
724,EDCS-16201414
725,EDCS-16201294
726,EDCS-16201466
727,EDCS-16201479
728,EDCS-15900145
729,EDCS-16600176
730,EDCS-16300768
731,EDCS-69200499
732,EDCS-16600172
733,EDCS-10301228
734,EDCS-16300788
735,EDCS-16300663
736,EDCS-16201357
737,EDCS-16600183
738,EDCS-83700211
739,EDCS-85701070
740,EDCS-16100682
741,EDCS-69200553
742,EDCS-16100612
743,EDCS-15900318
744,EDCS-15900243
745,EDCS-15601007
746,EDCS-16800095
747,EDCS-16201368
748,EDCS-15900278
749,EDCS-15900315
750,EDCS-15900337
751,EDCS-16400303
752,EDCS-16200183
753,EDCS-16300848
754,EDCS-16100567
755,EDCS-16300733
756,EDCS-15900334
757,EDCS-25501780
758,EDCS-16300825
759,EDCS-16800162
760,EDCS-25501648
761,EDCS-16201486
762,EDCS-15900194
763,EDCS-85701023
764,EDCS-15900212
765,EDCS-16800083
766,EDCS-83700256
767,EDCS-16100622
768,EDCS-16201528
769,EDCS-16300650
770,EDCS-16400184
771,EDCS-16800187
772,EDCS-16201313
773,EDCS-16100709
774,EDCS-83700254
775,EDCS-26001101
776,EDCS-16800055
777,EDCS-16300680
778,EDCS-25700175
779,EDCS-26001050
780,EDCS-17900425
781,EDCS-16201473
782,EDCS-17900440
783,EDCS-15900175
784,EDCS-25700163
785,EDCS-16201436
786,EDCS-16400170
787,EDCS-16300688
788,EDCS-16201419
789,EDCS-15600971
790,EDCS-16300726
791,EDCS-16200180
792,EDCS-15601009
793,EDCS-16400288
794,EDCS-15900229
795,EDCS-16201386
796,EDCS-16201328
797,EDCS-16100668
798,EDCS-16600029
799,EDCS-16600071
800,EDCS-72700038
801,EDCS-16100660
802,EDCS-16800044
803,EDCS-16600011
804,EDCS-25601520
805,EDCS-25501475
806,EDCS-15900340
807,EDCS-00800045
808,EDCS-16100619
809,EDCS-16600027
810,EDCS-83700242
811,EDCS-15600993
812,EDCS-16201505
813,EDCS-15900225
814,EDCS-25501473
815,EDCS-16600116
816,EDCS-16201456
817,EDCS-16300646
818,EDCS-15900262
819,EDCS-25900304
820,EDCS-16200149
821,EDCS-25501767
822,EDCS-16400270
823,EDCS-16300777
824,EDCS-16600098
825,EDCS-16600024
826,EDCS-15900309
827,EDCS-15900172
828,EDCS-16300841
829,EDCS-16100575
830,EDCS-16300767
831,EDCS-81700356
832,EDCS-16201399
833,EDCS-16300766
834,EDCS-25700204
835,EDCS-16300739
836,EDCS-16300782
837,EDCS-69200542
838,EDCS-16800184
839,EDCS-16400215
840,EDCS-85701007
841,EDCS-16400284
842,EDCS-16600034
843,EDCS-16800140
844,EDCS-16800112
845,EDCS-16800081
846,EDCS-27900259
847,EDCS-54601027
848,EDCS-26001055
849,EDCS-16800181
850,EDCS-16201461
851,EDCS-16400244
852,EDCS-16400273
853,EDCS-83700161
854,EDCS-16800105
855,EDCS-16300744
856,EDCS-16201371
857,EDCS-69200532
858,EDCS-16100736
859,EDCS-16400283
860,EDCS-15900230
861,EDCS-16600141
862,EDCS-16600031
863,EDCS-27900250
864,EDCS-16100611
865,EDCS-16300865
866,EDCS-16400298
867,EDCS-16800102
868,EDCS-16400252
869,EDCS-16400213
870,EDCS-16400188
871,EDCS-85701047
872,EDCS-16201462
873,EDCS-15900252
874,EDCS-16300692
875,EDCS-16200160
876,EDCS-16100625
877,EDCS-16100700
878,EDCS-15900271
879,EDCS-16100608
880,EDCS-16600042
881,EDCS-26001057
882,EDCS-16201274
883,EDCS-16600108
884,EDCS-17900381
885,EDCS-16100570
886,EDCS-25900400
887,EDCS-16201402
888,EDCS-16100643
889,EDCS-15601029
890,EDCS-15900213
891,EDCS-16100631
892,EDCS-16400158
893,EDCS-16800005
894,EDCS-16201378
895,EDCS-16800047
896,EDCS-16300814
897,EDCS-16600054
898,EDCS-16300659
899,EDCS-15900279
900,EDCS-16201331
901,EDCS-16800108
902,EDCS-16600052
903,EDCS-27900271
904,EDCS-15900299
905,EDCS-15600984
906,EDCS-16400276
907,EDCS-25700174
908,EDCS-15601020
909,EDCS-16201288
910,EDCS-16400262
911,EDCS-16300745
912,EDCS-26001103
913,EDCS-16201432
914,EDCS-16400253
915,EDCS-16400282
916,EDCS-16100624
917,EDCS-15900323
918,EDCS-16600043
919,EDCS-25501627
920,EDCS-16100647
921,EDCS-16300798
922,EDCS-15900203
923,EDCS-16600085
924,EDCS-85701012
925,EDCS-16300758
926,EDCS-16201271
927,EDCS-16400226
928,EDCS-16300661
929,EDCS-16600094
930,EDCS-00800032
931,EDCS-83700159
932,EDCS-16201279
933,EDCS-26001090
934,EDCS-16300803
935,EDCS-16400207
936,EDCS-16300701
937,EDCS-83700223
938,EDCS-83700221
939,EDCS-15900327
940,EDCS-16600195
941,EDCS-15900205
942,EDCS-16201441
943,EDCS-16800079
944,EDCS-69200524
945,EDCS-02000021
946,EDCS-16201396
947,EDCS-16200197
948,EDCS-85701014
949,EDCS-16400236
950,EDCS-16200191
951,EDCS-16800054
952,EDCS-15900336
953,EDCS-15900297
954,EDCS-15900192
955,EDCS-16600112
956,EDCS-16300775
957,EDCS-69200552
958,EDCS-15900162
959,EDCS-25501646
960,EDCS-16300824
961,EDCS-15900183
962,EDCS-15900319
963,EDCS-26001041
964,EDCS-16201514
965,EDCS-16600049
966,EDCS-15600973
967,EDCS-16400294
968,EDCS-16800082
969,EDCS-16800067
970,EDCS-84300023
971,EDCS-16800158
972,EDCS-16300753
973,EDCS-16800003
974,EDCS-16600154
975,EDCS-16300712
976,EDCS-25501644
977,EDCS-69200557
978,EDCS-16600018
979,EDCS-83700191
980,EDCS-16400219
981,EDCS-15900170
982,EDCS-16100675
983,EDCS-16600038
984,EDCS-72700036
985,EDCS-16300678
986,EDCS-26001052
987,EDCS-69200513
988,EDCS-25501641
989,EDCS-16400281
990,EDCS-16300669
991,EDCS-16100578
992,EDCS-25601535
993,EDCS-16400216
994,EDCS-25501792
995,EDCS-16300875
996,EDCS-80600011
997,EDCS-16200189
998,EDCS-16100681
999,EDCS-16300851
1000,EDCS-16800176
