rank,edcs_id
378,EDCS-19300827
379,EDCS-10201191
380,EDCS-19000347
381,EDCS-52800333
382,EDCS-16700199
383,EDCS-15600603
384,EDCS-02700193
385,EDCS-34100153
386,EDCS-33400585
387,EDCS-19300506
388,EDCS-13000240
389,EDCS-18900001
390,EDCS-14800298
391,EDCS-08400003
392,EDCS-17201380
393,EDCS-00600849
394,EDCS-17201142
395,EDCS-18900310
396,EDCS-14800336
397,EDCS-00600228
398,EDCS-13000375
399,EDCS-02700106
400,EDCS-16000259
401,EDCS-10200539
402,EDCS-18300814
403,EDCS-18900169
404,EDCS-18301051
405,EDCS-00600505
406,EDCS-18700392
407,EDCS-09600324
408,EDCS-07000144
409,EDCS-02700540
410,EDCS-18600022
411,EDCS-00600497
412,EDCS-12101578
413,EDCS-33400582
414,EDCS-02700863
415,EDCS-08600057
416,EDCS-15700172
417,EDCS-12001496
418,EDCS-13500296
419,EDCS-12001758
420,EDCS-52800453
421,EDCS-19301191
422,EDCS-19300440
423,EDCS-18900670
424,EDCS-18300402
425,EDCS-00600606
426,EDCS-13900053
427,EDCS-18800365
428,EDCS-00600864
429,EDCS-19300903
430,EDCS-16200511
431,EDCS-03900099
432,EDCS-12001684
433,EDCS-17201057
434,EDCS-19300799
435,EDCS-18900958
436,EDCS-09600014
437,EDCS-09401325
438,EDCS-09600571
439,EDCS-08900796
440,EDCS-15600533
441,EDCS-16200308
442,EDCS-17200908
443,EDCS-00600099
444,EDCS-18200460
445,EDCS-14800264
446,EDCS-18700371
447,EDCS-02700716
448,EDCS-16100483
449,EDCS-12001254
450,EDCS-18300967
451,EDCS-18500218
452,EDCS-09600567
453,EDCS-16200339
454,EDCS-14800613
455,EDCS-09001145
456,EDCS-12001806
457,EDCS-15600596
458,EDCS-18300513
459,EDCS-19300707
460,EDCS-10200392
461,EDCS-64400151
462,EDCS-55702353
463,EDCS-82300101
464,EDCS-09300058
465,EDCS-19000483
466,EDCS-18800343
467,EDCS-18700210
468,EDCS-16200507
469,EDCS-10200554
470,EDCS-17200441
471,EDCS-19000027
472,EDCS-09600538
473,EDCS-17200886
474,EDCS-09600559
475,EDCS-17201585
476,EDCS-10400014
477,EDCS-12100920
478,EDCS-12101011
479,EDCS-00600451
480,EDCS-19600135
481,EDCS-19200267
482,EDCS-09001109
483,EDCS-14800596
484,EDCS-09400018
485,EDCS-19300047
486,EDCS-12101204
487,EDCS-52800209
488,EDCS-16100071
489,EDCS-64400177
490,EDCS-12001791
491,EDCS-17201422
492,EDCS-16000268
493,EDCS-00600570
494,EDCS-09401319
495,EDCS-15400256
496,EDCS-09600609
497,EDCS-12100934
498,EDCS-17200478
499,EDCS-16100381
500,EDCS-09400061
501,EDCS-19300860
502,EDCS-12001050
503,EDCS-19100575
504,EDCS-10200779
505,EDCS-19400066
506,EDCS-18300781
507,EDCS-16000134
508,EDCS-15600250
509,EDCS-18500259
510,EDCS-17200445
511,EDCS-18900246
512,EDCS-00600056
513,EDCS-15300396
514,EDCS-52800203
515,EDCS-00600329
516,EDCS-18301053
517,EDCS-12001607
518,EDCS-18900098
519,EDCS-19700266
520,EDCS-14800558
521,EDCS-10200441
522,EDCS-18600159
523,EDCS-25200754
524,EDCS-19600140
525,EDCS-12001891
526,EDCS-18600195
527,EDCS-19000405
528,EDCS-12001081
529,EDCS-10200884
530,EDCS-19100991
531,EDCS-18600127
532,EDCS-17300035
533,EDCS-19000501
534,EDCS-18900468
535,EDCS-19300864
536,EDCS-18600086
537,EDCS-16201247
538,EDCS-18300418
539,EDCS-64000100
540,EDCS-18300950
541,EDCS-19300922
542,EDCS-02700335
543,EDCS-15500182
544,EDCS-19300745
545,EDCS-10200997
546,EDCS-16100037
547,EDCS-19300869
548,EDCS-19000785
549,EDCS-18900651
550,EDCS-13000224
551,EDCS-19300791
552,EDCS-52603031
553,EDCS-15400370
554,EDCS-19000819
555,EDCS-18600756
556,EDCS-10201163
557,EDCS-10201135
558,EDCS-14800363
559,EDCS-03900058
560,EDCS-12101369
561,EDCS-19300996
562,EDCS-15100567
563,EDCS-09600223
564,EDCS-17200638
565,EDCS-12101361
566,EDCS-00600731
567,EDCS-19300636
568,EDCS-19301150
569,EDCS-00600887
570,EDCS-10200557
571,EDCS-71400518
572,EDCS-18901020
573,EDCS-19200109
574,EDCS-18900527
575,EDCS-19400171
576,EDCS-16200224
577,EDCS-15600586
578,EDCS-19200137
579,EDCS-17201431
580,EDCS-02700514
581,EDCS-30400274
582,EDCS-12001535
583,EDCS-14800491
584,EDCS-02700083
585,EDCS-15600396
586,EDCS-18100962
587,EDCS-52300888
588,EDCS-19000802
589,EDCS-12001019
590,EDCS-18100694
591,EDCS-17200897
592,EDCS-20100033
593,EDCS-19301146
594,EDCS-00600107
595,EDCS-17200822
596,EDCS-10200671
597,EDCS-09600447
598,EDCS-15600376
599,EDCS-15200239
600,EDCS-18300593
601,EDCS-18300973
602,EDCS-10200241
603,EDCS-16200327
604,EDCS-18700309
605,EDCS-19200305
606,EDCS-12101120
607,EDCS-19300245
608,EDCS-15600414
609,EDCS-12200690
610,EDCS-19000474
611,EDCS-19300666
612,EDCS-19100673
613,EDCS-15500277
614,EDCS-82300099
615,EDCS-00600850
616,EDCS-19100956
617,EDCS-16200443
618,EDCS-18900102
619,EDCS-10200575
620,EDCS-52800495
621,EDCS-00600651
622,EDCS-18600024
623,EDCS-12101263
624,EDCS-12101188
625,EDCS-52700652
626,EDCS-30400351
627,EDCS-52800361
628,EDCS-64400202
629,EDCS-10200505
630,EDCS-18600383
631,EDCS-00600783
632,EDCS-12100926
633,EDCS-12001545
634,EDCS-18700169
635,EDCS-02700589
636,EDCS-30400334
637,EDCS-52800183
638,EDCS-00600501
639,EDCS-17201071
640,EDCS-15500476
641,EDCS-14800293
642,EDCS-19200121
643,EDCS-16100075
644,EDCS-19400424
645,EDCS-19000594
646,EDCS-00600520
647,EDCS-18600085
648,EDCS-19101123
649,EDCS-61800143
650,EDCS-18600263
651,EDCS-18200489
652,EDCS-12001600
653,EDCS-12001688
654,EDCS-12100936
655,EDCS-19600129
656,EDCS-18600221
657,EDCS-15300427
658,EDCS-18900205
659,EDCS-19000786
660,EDCS-19000262
661,EDCS-18200488
662,EDCS-15300511
663,EDCS-15500343
664,EDCS-15600407
665,EDCS-19300073
666,EDCS-20100032
667,EDCS-09600141
668,EDCS-19300281
669,EDCS-19700242
670,EDCS-14800617
671,EDCS-12101113
672,EDCS-18800433
673,EDCS-15400420
674,EDCS-09600542
675,EDCS-18600094
676,EDCS-12101524
677,EDCS-15200278
678,EDCS-18900273
679,EDCS-18901007
680,EDCS-19600403
681,EDCS-18700523
682,EDCS-10200775
683,EDCS-10200929
684,EDCS-18000451
685,EDCS-00600647
686,EDCS-09600747
687,EDCS-18700229
688,EDCS-15600504
689,EDCS-09600798
690,EDCS-16100128
691,EDCS-00600608
692,EDCS-08900082
693,EDCS-19300431
694,EDCS-00600517
695,EDCS-09400875
696,EDCS-15400346
697,EDCS-76500116
698,EDCS-18700245
699,EDCS-18900979
700,EDCS-00600591
701,EDCS-18700226
702,EDCS-02700877
703,EDCS-12001866
704,EDCS-15500571
705,EDCS-12101376
706,EDCS-09600329
707,EDCS-19300301
708,EDCS-82900050
709,EDCS-02700881
710,EDCS-16700110
711,EDCS-06100025
712,EDCS-19101181
713,EDCS-12000964
714,EDCS-30400317
715,EDCS-17200685
716,EDCS-09600136
717,EDCS-14800863
718,EDCS-12001757
719,EDCS-19100172
720,EDCS-15200282
721,EDCS-10200560
722,EDCS-34201079
723,EDCS-15300466
724,EDCS-19300366
725,EDCS-70800116
726,EDCS-52602629
727,EDCS-15400090
728,EDCS-18900090
729,EDCS-17200765
730,EDCS-27900415
731,EDCS-10200599
732,EDCS-09400028
733,EDCS-17201612
734,EDCS-19200040
735,EDCS-00600611
736,EDCS-18700361
737,EDCS-09600468
738,EDCS-00600015
739,EDCS-09300105
740,EDCS-15400368
741,EDCS-09600262
742,EDCS-18800256
743,EDCS-15500141
744,EDCS-19300977
745,EDCS-71400524
746,EDCS-02700465
747,EDCS-15200198
748,EDCS-09300720
749,EDCS-18900149
750,EDCS-17200527
751,EDCS-19301032
752,EDCS-09600709
753,EDCS-00600220
754,EDCS-09600214
755,EDCS-18500066
756,EDCS-19300489
757,EDCS-17201494
758,EDCS-17201578
759,EDCS-12001502
760,EDCS-02700157
761,EDCS-16200497
762,EDCS-16100093
763,EDCS-85600255
764,EDCS-15500323
765,EDCS-10200817
766,EDCS-17201099
767,EDCS-17201653
768,EDCS-02700092
769,EDCS-12101706
770,EDCS-09300730
771,EDCS-18800309
772,EDCS-18500294
773,EDCS-10200585
774,EDCS-16100035
775,EDCS-18800032
776,EDCS-18900452
777,EDCS-09600480
778,EDCS-12001694
779,EDCS-17201524
780,EDCS-18900649
781,EDCS-15100569
782,EDCS-18300621
783,EDCS-09600720
784,EDCS-18900744
785,EDCS-80400003
786,EDCS-10200452
787,EDCS-00600399
788,EDCS-19100138
789,EDCS-12200729
790,EDCS-12001206
791,EDCS-18300420
792,EDCS-18900734
793,EDCS-18800462
794,EDCS-09600790
795,EDCS-82300118
796,EDCS-00600093
797,EDCS-15500314
798,EDCS-15600162
799,EDCS-18900753
800,EDCS-15300467
801,EDCS-52700585
802,EDCS-15400345
803,EDCS-02700855
804,EDCS-15400483
805,EDCS-78800030
806,EDCS-12101599
807,EDCS-10200285
808,EDCS-17201547
809,EDCS-14800814
810,EDCS-19300674
811,EDCS-10400033
812,EDCS-12101379
813,EDCS-44500151
814,EDCS-09600442
815,EDCS-18900362
816,EDCS-15100551
817,EDCS-10200899
818,EDCS-18300431
819,EDCS-19400513
820,EDCS-19300179
821,EDCS-19200263
822,EDCS-19000258
823,EDCS-15600475
824,EDCS-18800303
825,EDCS-12101320
826,EDCS-14800353
827,EDCS-12101778
828,EDCS-16000182
829,EDCS-09400030
830,EDCS-03900005
831,EDCS-09600669
832,EDCS-19100601
833,EDCS-12100928
834,EDCS-52700661
835,EDCS-12101003
836,EDCS-18600388
837,EDCS-31800294
838,EDCS-15600232
839,EDCS-02700117
840,EDCS-02700060
841,EDCS-12101625
842,EDCS-12000981
843,EDCS-19300101
844,EDCS-19100615
845,EDCS-17200482
846,EDCS-16200299
847,EDCS-17201289
848,EDCS-12101654
849,EDCS-52800170
850,EDCS-17201218
851,EDCS-12101716
852,EDCS-18900033
853,EDCS-12101564
854,EDCS-19300321
855,EDCS-19600113
856,EDCS-15500128
857,EDCS-17201076
858,EDCS-15300476
859,EDCS-14800801
860,EDCS-52800182
861,EDCS-12001033
862,EDCS-12001171
863,EDCS-15600256
864,EDCS-16200515
865,EDCS-08900735
866,EDCS-19400477
867,EDCS-17200411
868,EDCS-16200519
869,EDCS-15200215
870,EDCS-17200378
871,EDCS-09800003
872,EDCS-09600393
873,EDCS-09300744
874,EDCS-14800563
875,EDCS-08900091
876,EDCS-03900132
877,EDCS-00600021
878,EDCS-14800449
879,EDCS-15600380
880,EDCS-17201387
881,EDCS-73800041
882,EDCS-14800251
883,EDCS-10201069
884,EDCS-61800138
885,EDCS-00600712
886,EDCS-13300008
887,EDCS-15500138
888,EDCS-19400507
889,EDCS-12101667
890,EDCS-52800474
891,EDCS-12101639
892,EDCS-18600157
893,EDCS-09600375
894,EDCS-19600326
895,EDCS-15300424
896,EDCS-19100616
897,EDCS-18900509
898,EDCS-30400324
899,EDCS-14803255
900,EDCS-12200750
901,EDCS-18600331
902,EDCS-15200204
903,EDCS-16100073
904,EDCS-19400079
905,EDCS-15300468
906,EDCS-10200211
907,EDCS-09600239
908,EDCS-19100574
909,EDCS-09600068
910,EDCS-18600095
911,EDCS-19300658
912,EDCS-02700062
913,EDCS-12001634
914,EDCS-19300912
915,EDCS-02700332
916,EDCS-19800407
917,EDCS-19301259
918,EDCS-12001355
919,EDCS-12000993
920,EDCS-00600229
921,EDCS-15300439
922,EDCS-18100612
923,EDCS-18600018
924,EDCS-19100146
925,EDCS-51200145
926,EDCS-09600464
927,EDCS-12101173
928,EDCS-02700837
929,EDCS-12001245
930,EDCS-18600017
931,EDCS-12200769
932,EDCS-15500457
933,EDCS-19301230
934,EDCS-85600214
935,EDCS-19400168
936,EDCS-17200465
937,EDCS-12101464
938,EDCS-17200855
939,EDCS-19700296
940,EDCS-19100073
941,EDCS-10200343
942,EDCS-08900038
943,EDCS-18600240
944,EDCS-15500514
945,EDCS-13000318
946,EDCS-12001220
947,EDCS-12101529
948,EDCS-19000471
949,EDCS-00600214
950,EDCS-30400381
951,EDCS-19400448
952,EDCS-70900933
953,EDCS-13000192
954,EDCS-12001358
955,EDCS-10200459
956,EDCS-18301045
957,EDCS-19400119
958,EDCS-16100528
959,EDCS-17900054
960,EDCS-17201199
961,EDCS-07600015
962,EDCS-15500439
963,EDCS-09600045
964,EDCS-12101127
965,EDCS-02700273
966,EDCS-17200470
967,EDCS-64900018
968,EDCS-15200264
969,EDCS-02700079
970,EDCS-10200840
971,EDCS-18900073
972,EDCS-08300038
973,EDCS-12001649
974,EDCS-00600209
975,EDCS-19300329
976,EDCS-19300430
977,EDCS-18600035
978,EDCS-12101346
979,EDCS-18700184
980,EDCS-12101014
981,EDCS-15600449
982,EDCS-18900538
983,EDCS-19600358
984,EDCS-18000412
985,EDCS-00600182
986,EDCS-18600075
987,EDCS-15500496
988,EDCS-19100447
989,EDCS-19400470
990,EDCS-10200804
991,EDCS-19000251
992,EDCS-09600462
993,EDCS-07600036
994,EDCS-12101394
995,EDCS-18600340
996,EDCS-09600336
997,EDCS-08900096
998,EDCS-02600020
999,EDCS-12100980
1000,EDCS-16100082
1001,EDCS-00600892
1002,EDCS-12001408
1003,EDCS-09600244
1004,EDCS-09600057
1005,EDCS-16000178
1006,EDCS-18301029
1007,EDCS-18100672
1008,EDCS-10200813
1009,EDCS-16200357
1010,EDCS-10200625
1011,EDCS-16000180
1012,EDCS-19300369
1013,EDCS-12000957
1014,EDCS-09400006
1015,EDCS-12101358
1016,EDCS-18100728
1017,EDCS-17201175
1018,EDCS-12001031
1019,EDCS-18600767
1020,EDCS-16000156
1021,EDCS-52800484
1022,EDCS-14800279
1023,EDCS-16100034
1024,EDCS-18300992
1025,EDCS-17201224
1026,EDCS-12101515
1027,EDCS-35802089
1028,EDCS-15400317
1029,EDCS-19100065
1030,EDCS-00600313
1031,EDCS-12101214
1032,EDCS-19300807
1033,EDCS-13000181
1034,EDCS-07000088
1035,EDCS-12200720
1036,EDCS-13000287
1037,EDCS-12001303
1038,EDCS-10200541
1039,EDCS-19000760
1040,EDCS-36800044
1041,EDCS-19700308
1042,EDCS-78800034
1043,EDCS-12100916
1044,EDCS-10200446
1045,EDCS-14800780
1046,EDCS-16100113
1047,EDCS-15400413
1048,EDCS-00600445
1049,EDCS-19300815
1050,EDCS-17201333
1051,EDCS-12101448
1052,EDCS-58200436
1053,EDCS-10200500
1054,EDCS-15100492
1055,EDCS-02700237
1056,EDCS-14800438
1057,EDCS-17201418
1058,EDCS-09600750
1059,EDCS-09600522
1060,EDCS-64500098
1061,EDCS-13000357
1062,EDCS-12001477
1063,EDCS-19000511
1064,EDCS-14800752
1065,EDCS-15200002
1066,EDCS-19301113
1067,EDCS-19300538
1068,EDCS-52700600
1069,EDCS-19600251
1070,EDCS-02700844
1071,EDCS-18800243
1072,EDCS-18800404
1073,EDCS-18900283
1074,EDCS-09400027
1075,EDCS-18900642
1076,EDCS-19300359
1077,EDCS-19101011
1078,EDCS-52602632
1079,EDCS-14800301
1080,EDCS-61800236
1081,EDCS-12100973
1082,EDCS-15500365
1083,EDCS-19400106
1084,EDCS-14800266
1085,EDCS-03900043
1086,EDCS-17201361
1087,EDCS-18900950
1088,EDCS-12800232
1089,EDCS-17201417
1090,EDCS-15200257
1091,EDCS-34200233
1092,EDCS-00600930
1093,EDCS-09600808
1094,EDCS-19300316
1095,EDCS-18900718
1096,EDCS-00600676
1097,EDCS-08900080
1098,EDCS-70800326
1099,EDCS-10200252
1100,EDCS-19000051
1101,EDCS-10200699
1102,EDCS-12101008
1103,EDCS-18900759
1104,EDCS-16100027
1105,EDCS-18600271
1106,EDCS-19100600
1107,EDCS-00600918
1108,EDCS-10200874
1109,EDCS-15600613
1110,EDCS-09600789
1111,EDCS-12001653
1112,EDCS-79700024
1113,EDCS-12001366
1114,EDCS-19000092
1115,EDCS-16100344
1116,EDCS-15400279
1117,EDCS-00600443
1118,EDCS-09600225
1119,EDCS-19300795
1120,EDCS-15500505
1121,EDCS-00600264
1122,EDCS-64500099
1123,EDCS-02700021
1124,EDCS-19200185
1125,EDCS-18800027
1126,EDCS-12001644
1127,EDCS-12001431
1128,EDCS-17200961
1129,EDCS-16200446
1130,EDCS-08900751
1131,EDCS-17201609
1132,EDCS-19300770
1133,EDCS-09300106
1134,EDCS-18900419
1135,EDCS-19200086
1136,EDCS-19300517
1137,EDCS-19300990
1138,EDCS-19300665
1139,EDCS-12001738
1140,EDCS-15400195
1141,EDCS-15300481
1142,EDCS-09600075
1143,EDCS-23500297
1144,EDCS-18900109
1145,EDCS-17201222
1146,EDCS-19300763
1147,EDCS-18900480
1148,EDCS-12001794
1149,EDCS-19100636
1150,EDCS-12001567
1151,EDCS-10200864
1152,EDCS-19400474
1153,EDCS-00600128
1154,EDCS-12200722
1155,EDCS-12001826
1156,EDCS-00600277
1157,EDCS-10200532
1158,EDCS-15100527
1159,EDCS-12001259
1160,EDCS-18900456
1161,EDCS-19300335
1162,EDCS-00600945
1163,EDCS-00600786
1164,EDCS-19400085
1165,EDCS-13700267
1166,EDCS-02700269
1167,EDCS-12101427
1168,EDCS-17201120
1169,EDCS-08900740
1170,EDCS-12101618
1171,EDCS-10200488
1172,EDCS-19300858
1173,EDCS-09600157
1174,EDCS-10200493
1175,EDCS-09200025
1176,EDCS-12001368
1177,EDCS-18300445
1178,EDCS-15500173
1179,EDCS-02700718
1180,EDCS-15200250
1181,EDCS-18300949
1182,EDCS-76600124
1183,EDCS-10200987
1184,EDCS-00600861
1185,EDCS-17200420
1186,EDCS-10200510
1187,EDCS-18300473
1188,EDCS-02700455
1189,EDCS-18600084
1190,EDCS-83500210
1191,EDCS-18300572
1192,EDCS-19000038
1193,EDCS-02700472
1194,EDCS-00600579
1195,EDCS-18900563
1196,EDCS-18600336
1197,EDCS-14800819
1198,EDCS-18900899
1199,EDCS-18600810
1200,EDCS-12101099
1201,EDCS-19300125
1202,EDCS-15600642
1203,EDCS-10201047
1204,EDCS-19000175
1205,EDCS-19100216
1206,EDCS-10200917
1207,EDCS-12101534
1208,EDCS-15300414
1209,EDCS-00600018
1210,EDCS-15600671
1211,EDCS-00600050
1212,EDCS-18300479
1213,EDCS-19000399
1214,EDCS-19101277
1215,EDCS-19000462
1216,EDCS-17201363
1217,EDCS-25200748
1218,EDCS-18300620
1219,EDCS-12101347
1220,EDCS-09701336
1221,EDCS-76600135
1222,EDCS-10200620
1223,EDCS-10201130
1224,EDCS-00600870
1225,EDCS-18800450
1226,EDCS-08300016
1227,EDCS-17200790
1228,EDCS-02700355
1229,EDCS-17201332
1230,EDCS-18600046
1231,EDCS-10201185
1232,EDCS-03900091
1233,EDCS-10400032
1234,EDCS-17201176
1235,EDCS-18600287
1236,EDCS-09600415
1237,EDCS-76800001
1238,EDCS-02700189
1239,EDCS-19100010
1240,EDCS-19000178
1241,EDCS-19200283
1242,EDCS-08900086
1243,EDCS-18600078
1244,EDCS-16100168
1245,EDCS-15400160
1246,EDCS-02700196
1247,EDCS-18300517
1248,EDCS-14800674
